Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
5;1195185;Поступление зарплаты на счет;Покупка автомобиля;1;0.49;мужской;2;0;высшее;менеджер высшего звена;>250;0;38;41;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1195205;2НДФЛ;Покупка автомобиля;1;0.59;женский;2;0;среднее-специальное;менеджер среднего звена;>250;1;105;34;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1195225;Форма банка (без печати работодателя);Ремонт;0;0.38;женский;1;0;высшее;специалист;>250;0;233;42;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1195245;2НДФЛ;Ремонт;0;0.3;женский;0;0;высшее;вспомогательный персонал;>250;0;17;26;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1195265;Форма банка (без печати работодателя);Ремонт;0;0.45;мужской;0;0;высшее;менеджер высшего звена;>250;0;261;54;Другое;ООО;женат / замужем;1;0;0;0;0;0.0223463687;1;0;0;0;0.4285714286;3;4;175;7;3;1;12;73;1;1;0;0;0;0;0
5;1195285;Форма банка (без печати работодателя);Ремонт;0;0.27;женский;2;0;высшее;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1195305;Поступление зарплаты на счет;Ремонт;0;0.31;мужской;1;0;среднее-специальное;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1195325;Свободная форма с печатью работодателя;Ремонт;1;0.46;женский;0;0;высшее;вспомогательный персонал;>250;0;17;27;Торговля;ООО;женат / замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
5;1195345;2НДФЛ;Покупка недвижимости/ строительство;0;0.4;мужской;1;0;высшее;менеджер среднего звена;>250;0;13;43;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1195365;Форма банка (без печати работодателя);Ремонт;0;0.31;женский;0;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1195385;2НДФЛ;Ремонт;1;0.44;женский;0;0;высшее;специалист;>250;1;38;26;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1195405;Поступление зарплаты на счет;Покупка бытовой техники;1;0.47;мужской;0;0;высшее;рабочий;>250;0;29;43;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1195425;2НДФЛ;Покупка автомобиля;0;0.46;мужской;0;0;среднее-специальное;менеджер среднего звена;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1195445;Поступление зарплаты на счет;Покупка автомобиля;0;0.39;женский;0;0;второе высшее;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1195465;2НДФЛ;Покупка земли;1;0.59;женский;0;0;высшее;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1195485;Поступление зарплаты на счет;Ремонт;1;0.59;женский;0;0;высшее;специалист;>250;1;15;30;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1195505;Форма банка (без печати работодателя);Ремонт;1;0.56;женский;0;0;высшее;вспомогательный персонал;>250;0;44;29;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1195525;Поступление зарплаты на счет;Покупка автомобиля;0;0.26;мужской;2;0;второе высшее;специалист;>250;0;71;39;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1195545;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.59;мужской;0;0;среднее-специальное;менеджер среднего звена;>250;1;205;47;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1195565;Поступление зарплаты на счет;Ремонт;0;0.37;женский;2;0;высшее;менеджер высшего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1195585;2НДФЛ;Ремонт;1;0.33;мужской;0;0;среднее-специальное;менеджер среднего звена;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1195605;2НДФЛ;Ремонт;1;0.49;женский;0;0;незаконченное высшее;вспомогательный персонал;>250;1;27;25;Торговля;ООО;холост / не замужем;3;3;2;2;2;0.0235294118;0;1;0;0;0.375;3;5;83;8;1;1;5;52;1;0;0;0;0;0;0
5;1195625;2НДФЛ;Покупка недвижимости/ строительство;1;0.59;мужской;0;0;высшее;менеджер высшего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1195645;2НДФЛ;Ремонт;1;0.3;женский;0;0;высшее;менеджер среднего звена;>250;0;29;49;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1195665;2НДФЛ;Ремонт;0;0.5;женский;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;90;26;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1195685;Поступление зарплаты на счет;Покупка автомобиля;1;0.57;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;51;35;Торговля;ООО;женат / замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
5;1195705;Форма банка (без печати работодателя);Ремонт;1;0.18;женский;0;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1195725;Поступление зарплаты на счет;Покупка автомобиля;1;0.24;мужской;1;0;высшее;менеджер среднего звена;>250;1;56;31;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1195745;2НДФЛ;Покупка недвижимости/ строительство;1;0.55;женский;0;0;среднее-специальное;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1195765;2НДФЛ;Покупка автомобиля;0;0.27;мужской;0;0;высшее;специалист;>250;0;32;58;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1195785;Свободная форма с печатью работодателя;Ремонт;0;0.55;мужской;1;0;высшее;менеджер высшего звена;>250;0;12;31;Торговля;ООО;женат / замужем;0;0;0;0;0;0.0582524272;0;0;0;0;0.3;3;7;97;10;1;0;12;77;1;1;1;0;0;0;0
5;1195805;2НДФЛ;Ремонт;1;0.42;женский;0;0;высшее;менеджер среднего звена;< 50;0;38;26;Информационные технологии;ООО;холост / не замужем;1;0;0;0;0;0.198019802;0;0;0;0;0.5;4;4;81;8;1;0;13;30;1;1;0;0;1;0;0
5;1195825;2НДФЛ;Ремонт;1;0.27;мужской;1;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;< 50;0;85;37;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1195845;Форма банка (без печати работодателя);Ремонт;1;0.56;мужской;0;0;высшее;менеджер высшего звена;>250;0;133;42;Торговля;ООО;женат / замужем;1;0;0;0;0;0.1368421053;1;1;0;0;0.5;5;5;164;10;2;0;3;87;1;1;1;0;1;0;0
5;1195865;Поступление зарплаты на счет;Покупка автомобиля;1;0.44;мужской;1;0;высшее;специалист;>250;1;68;28;Торговля;ООО;женат / замужем;1;1;1;0;0;0.0322580645;0;0;0;0;1;1;0;30;1;1;0;30;30;1;0;0;0;0;0;0
5;1195885;2НДФЛ;Ремонт;0;0.46;женский;0;0;высшее;менеджер среднего звена;>250;0;116;52;Другое;Иная форма;гражданский брак;1;0;0;0;0;0.0629370629;1;1;0;0;0.2142857143;3;11;134;14;2;2;3;97;1;1;0;0;1;0;0
5;1195905;Форма банка (без печати работодателя);Покупка автомобиля;0;0.07;мужской;0;0;второе высшее;менеджер высшего звена;< 50;0;58;46;Торговля;Индивидуальный предприниматель;женат / замужем;3;3;3;3;3;0.1304347826;0;0;0;0;0;0;2;20;2;0;0;21;35;1;0;0;0;0;0;0
5;1195925;2НДФЛ;Ремонт;1;0.35;женский;1;0;высшее;вспомогательный персонал;>250;0;25;37;Торговля;ООО;женат / замужем;0;0;0;0;0;0.0769230769;0;0;0;0;0.2;1;4;60;5;1;0;15;75;1;0;0;0;0;0;0
5;1195945;2НДФЛ;Покупка автомобиля;1;0.38;мужской;2;0;среднее-специальное;рабочий;>250;3;165;33;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1195965;2НДФЛ;Ремонт;1;0.59;женский;0;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>250;0;25;42;Другое;ЗАО;женат / замужем;1;0;0;0;0;0.0775862069;0;0;0;0;0.2631578947;5;14;214;19;2;0;6;95;1;1;1;1;0;0;0
5;1195985;Поступление зарплаты на счет;Ремонт;1;0.31;женский;0;0;среднее-специальное;вспомогательный персонал;>250;0;331;51;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1196005;Поступление зарплаты на счет;Ремонт;0;0.12;женский;1;0;высшее;менеджер среднего звена;>250;0;110;28;Торговля;ООО;женат / замужем;0;0;0;0;0;0;1;0;0;0;0.1666666667;1;5;64;6;1;1;9;67;0;0;0;0;0;0;0
5;1196025;2НДФЛ;Ремонт;1;0.49;мужской;0;0;высшее;специалист;>250;0;25;38;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1196045;Свободная форма с печатью работодателя;Другое;0;0.06;мужской;1;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1196065;Свободная форма с печатью работодателя;Ремонт;0;0.34;мужской;0;0;высшее;специалист;>250;0;96;42;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1196085;Свободная форма с печатью работодателя;Покупка автомобиля;1;0.27;женский;0;0;высшее;специалист;>250;0;89;29;Торговля;ООО;женат / замужем;16;9;9;7;5;0;0;3;1;1;0.8333333333;5;1;40;6;4;0;0;19;0;0;0;0;0;0;0
5;1196105;Поступление зарплаты на счет;Ремонт;1;0.49;мужской;0;0;высшее;вспомогательный персонал;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1196125;2НДФЛ;Ремонт;1;0.49;женский;0;0;высшее;менеджер среднего звена;>250;0;25;30;Торговля;ЗАО;женат / замужем;3;2;2;2;2;0.1632653061;0;0;0;0;0.5;2;2;41;4;2;0;9;40;1;0;0;0;0;0;0
5;1196145;2НДФЛ;Ремонт;1;0.49;мужской;0;0;высшее;менеджер среднего звена;>250;1;59;43;Торговля;ООО;женат / замужем;5;5;4;4;4;0.014084507;0;2;1;1;0.6666666667;4;2;70;6;3;0;1;39;1;0;0;0;0;0;0
5;1196165;Свободная форма с печатью работодателя;Покупка недвижимости/ строительство;0;0.49;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;< 50;0;13;42;Торговля;ООО;женат / замужем;2;1;1;1;1;0;1;0;0;0;0.4;2;3;121;5;1;0;7;72;0;0;0;0;0;0;0
5;1196185;2НДФЛ;Ремонт;1;0.13;мужской;1;0;среднее;специалист;>250;0;23;36;Торговля;ЗАО;разведен / разведена;2;2;1;1;1;;;;;;;;;;;;;;;;;;;;;
5;1196205;Поступление зарплаты на счет;Обучение;0;0.31;мужской;2;0;высшее;торговый представитель;>250;0;44;36;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1196225;Поступление зарплаты на счет;Ремонт;1;0.26;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;49;42;Торговля;ООО;холост / не замужем;0;0;0;0;0;0.0540540541;0;0;0;0;0.4;2;3;35;5;1;0;7;75;1;0;0;0;0;0;0
5;1196245;2НДФЛ;Ремонт;0;0.14;мужской;0;0;высшее;менеджер среднего звена;>250;0;12;36;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1196265;Свободная форма с печатью работодателя;Покупка недвижимости/ строительство;1;0.59;мужской;3;0;высшее;менеджер среднего звена;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1196285;Форма банка (без печати работодателя);Ремонт;1;0.28;женский;0;0;высшее;вспомогательный персонал;< 50;0;42;48;Торговля;Индивидуальный предприниматель;холост / не замужем;4;3;2;2;2;0.0065789474;0;0;0;0;0.2142857143;3;11;302;14;2;2;9;90;1;0;0;0;0;0;0
5;1196305;2НДФЛ;Покупка недвижимости/ строительство;1;0.47;женский;0;0;среднее-специальное;вспомогательный персонал;>250;3;95;32;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1196325;Форма банка (без печати работодателя);Ремонт;1;0.48;мужской;0;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1196345;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;0;0.33;женский;0;0;высшее;вспомогательный персонал;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
